cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,date_activ_day,date_activ_month,date_activ_year,date_end_day,date_end_month,date_end_year,date_modif_prod_day,date_modif_prod_month,date_modif_prod_year,date_renewal_day,date_renewal_month,date_renewal_year,churn
990,0,309,146.42,309,0.0,19.68,0.141666,0.0,44.31137796,44.21,12.36,12.36,1,7.08,5,10.392,3,8,2010,25,8,2016,16,6,2015,26,8,2015,0
148546,0,14526,2964.28,5920,0.0,16.26,0.159815,0.081173,44.31137796,707.27,9.2,9.2,1,132.33,6,13.856,3,5,2010,20,10,2016,20,10,2015,1,6,2015,0
10183,0,1166,1498.51,1166,0.0,16.63,0.142822,0.0,44.31137796,168.47,13.1,13.1,1,131.9,5,10.392,11,7,2011,11,7,2016,23,5,2015,12,7,2015,0
5287,0,0,688.13,0,0.0,15.76,0.165214,0.087961,44.31137796,0.0,24.42,24.42,1,65.74,6,13.2,13,5,2010,13,5,2016,13,5,2010,23,5,2015,0
5707,0,0,652.96,0,0.0,16.23,0.168242,0.089602,45.80687796,0.0,22.89,22.89,1,66.91,3,13.856,29,11,2012,29,11,2016,29,11,2012,30,11,2015,1
182878,7180,1709,2667.73,0,0.0,16.27,0.142322,0.0,44.31137796,0.0,4.86,4.86,3,203.64,4,10.39,18,11,2011,18,11,2016,18,9,2015,20,11,2015,0
10992,0,0,1183.8,0,0.0,132.38,0.113624,0.098508,40.606701,0.0,2.16,2.16,1,130.52,3,17.320999999999998,14,12,2012,14,12,2016,16,11,2015,16,12,2015,0
9327,0,2445,1241.23,2445,0.0,38.08,0.16695,0.089695,44.31137796,336.18,22.52,22.52,2,107.9,6,13.856,9,6,2010,9,6,2016,9,6,2010,23,6,2015,0
1251,0,78,119.55,78,0.0,146.53,0.1169,0.1000149999999999,40.606701,7.33,49.44,49.44,1,15.74,4,19.8,21,2,2012,21,2,2016,21,2,2012,25,2,2015,0
5230,0,0,690.99,0,0.0,40.22,0.1781559999999999,0.095539,44.31137796,0.0,33.12,33.12,1,65.79,4,13.2,22,2,2012,22,2,2016,22,2,2012,23,2,2015,1
5912,0,440,583.87,440,0.0,141.38,0.1152369999999999,0.100123,40.9390266,42.35,15.68,15.68,1,74.87,4,15.1,1,12,2011,1,12,2016,24,5,2015,3,12,2015,0
35477,5748,2818,3466.17,2685,0.0,129.96,0.1157609999999999,0.099419,40.606701,260.95,25.92,25.92,4,435.09,4,17.320999999999998,12,5,2012,12,5,2016,29,4,2015,15,5,2015,1
10880,0,918,1144.85,918,0.0,130.44,0.120372,0.103487,40.606701,93.51,79.07,79.07,1,138.03,6,43.648,6,3,2010,6,3,2016,6,3,2010,9,3,2015,0
11359,87419,1046,1138.78,1046,0.0,143.95,0.114603,0.098261,40.606701,101.08,24.6,24.6,2,131.61,4,23.1,23,7,2012,23,7,2016,16,6,2015,24,7,2015,0
31170,0,3516,803.05,691,0.0,145.51,0.11634,0.099998,40.606701,66.85,31.32,31.32,1,111.38,6,19.8,22,6,2010,22,6,2016,22,5,2015,23,6,2015,1
7946,0,0,1181.97,0,0.0,21.64,0.138847,0.0,44.31137796,0.0,9.4,9.4,1,61.86,4,12.5,23,2,2012,19,11,2016,19,11,2015,25,2,2015,0
15010,0,2992,2196.67,2992,0.0,18.27,0.1446309999999999,0.0,44.31137796,437.61,7.02,7.02,1,188.61,6,15.0,10,6,2010,21,11,2016,21,11,2013,22,11,2015,0
11392,0,0,1086.37,0,0.0,16.18,0.164448,0.0858029999999999,44.31137796,0.0,3.7,3.7,1,88.85,6,13.856,9,12,2009,9,12,2016,31,10,2015,10,12,2015,0
22488,0,3242,2160.98,3242,0.0,145.6,0.115174,0.098837,40.606701,306.22,48.26,48.26,1,216.3,6,40.0,27,4,2010,27,4,2016,27,4,2010,28,4,2015,0
420181,0,57575,3527.83,5633,0.0,21.92,0.1640579999999999,0.086163,44.31137796,624.44,29.76,29.76,1,275.17,6,13.2,10,6,2010,9,2,2016,10,6,2010,11,2,2015,0
2454,0,0,368.15,0,0.0,16.5,0.1457109999999999,0.0,44.31137796,0.0,16.92,16.92,1,36.11,7,10.392,2,6,2009,2,6,2016,2,6,2009,10,6,2015,0
2660,0,368,277.82,368,0.0,132.15,0.1165089999999999,0.101397,41.27136420000001,35.48,32.94,32.94,1,34.67,5,17.0,18,11,2010,18,11,2016,18,11,2010,20,11,2015,0
41083,61558,0,4126.17,0,0.0,118.24,0.115174,0.098837,40.606701,0.0,15.1,15.1,2,472.94,6,31.5,9,9,2009,9,9,2016,23,5,2015,10,9,2015,0
4938,706,836,739.4,836,0.0,19.02,0.143227,0.0,44.31137796,120.82,31.32,31.32,2,85.45,6,12.5,8,2,2010,8,2,2016,15,12,2015,9,2,2015,1
49187,0,4940,4899.53,4940,0.0,117.53,0.112922,0.09781,40.606701,477.01,2.79,2.79,1,505.42,6,43.648,29,12,2009,8,11,2016,8,11,2013,9,11,2015,0
14994,0,1451,1654.81,1451,0.0,142.91,0.1169099999999999,0.100572,40.606701,153.93,33.74,33.74,1,186.23,4,20.78,26,4,2012,26,4,2016,26,4,2012,27,4,2015,0
24475,0,3544,2560.83,3544,0.0,142.87,0.1169099999999999,0.100572,40.606701,357.23,67.61,67.61,1,271.89,4,50.0,27,3,2012,27,3,2016,27,3,2012,29,3,2015,0
16369,0,998,1721.19,998,0.0,20.53,0.1152369999999999,0.100123,40.606701,101.75,7.89,7.89,1,200.83,11,41.5,23,11,2004,23,11,2016,24,5,2015,24,11,2015,0
3,0,0,0.45,0,0.0,16.18,0.142881,0.0,46.30537836,0.0,26.73,26.73,1,0.16,6,13.2,16,11,2009,16,11,2016,19,9,2015,17,11,2015,0
18684,0,0,2760.51,0,0.0,18.38,0.144058,0.0,44.31137796,0.0,3.56,3.56,1,220.95,6,13.2,11,12,2009,11,12,2016,30,10,2015,14,12,2015,0
203303,0,4139,1749.95,960,0.0,95.69,0.1169099999999999,0.100572,40.606701,114.8,34.44,34.44,1,232.49,3,22.995,8,6,2013,8,6,2016,4,6,2014,23,6,2015,1
70787,0,7956,3219.56,2726,0.0,16.26,0.143801,0.0,44.31137796,395.24,31.08,31.08,1,294.79,7,13.8,7,2,2009,7,2,2016,18,12,2014,9,2,2015,0
6707,0,662,684.08,662,0.0,129.72,0.1165089999999999,0.101397,40.9390266,64.11,18.02,18.02,1,87.9,3,17.320999999999998,12,12,2012,12,12,2016,12,12,2012,14,12,2015,0
21299,3984,1815,2264.05,1815,0.0,144.43,0.1152369999999999,0.100123,40.606701,188.11,6.6,6.6,2,245.05,5,19.8,9,10,2010,9,10,2016,9,10,2010,11,10,2015,0
1243,0,0,186.66,0,0.0,6.88,0.1457109999999999,0.0,44.31137796,0.0,20.34,20.34,1,18.75,4,11.0,24,5,2012,24,5,2016,24,5,2012,29,5,2015,0
6269,0,0,941.14,0,0.0,17.69,0.1457109999999999,0.0,44.31137796,0.0,12.36,12.36,1,85.05,3,10.392,3,8,2012,3,8,2016,3,8,2012,4,8,2015,0
2792,0,0,418.94,0,0.0,15.98,0.146348,0.0,45.30837756,0.0,14.67,14.67,1,40.35,6,11.5,20,11,2009,20,11,2016,20,11,2009,21,11,2015,0
3153,0,0,472.87,0,0.0,16.18,0.1457109999999999,0.0,44.31137796,0.0,12.3,12.3,1,46.55,4,10.35,25,8,2011,25,8,2016,25,8,2011,26,8,2015,0
17360,27928,108,185.86,108,0.0,132.59,0.1169099999999999,0.100572,40.606701,10.37,31.32,31.32,3,29.37,4,19.8,6,6,2012,6,6,2016,6,6,2012,8,6,2015,0
10694,0,2674,755.0,1647,0.0,16.57,0.138847,0.0,44.31137796,230.98,13.4,13.4,1,38.87,3,13.856,1,4,2013,16,9,2016,16,9,2015,11,3,2015,0
468430,0,35454,677.16,1325,0.0,19.74,0.146694,0.0,44.31137796,195.61,32.88,32.88,1,70.4,4,13.15,23,1,2012,23,1,2017,23,1,2012,24,1,2016,0
11901,0,175,1265.84,175,0.0,143.62,0.1151819999999999,0.098841,40.606701,17.34,25.96,25.96,1,176.11,3,20.8,13,6,2013,13,6,2016,22,5,2015,21,6,2015,0
126351,0,10973,2402.44,0,0.0,30.08,0.141434,0.0,44.31137796,0.0,8.8,8.8,1,187.53,3,13.2,3,10,2012,3,10,2016,27,8,2015,4,10,2015,0
491,0,0,72.87,0,0.0,19.17,0.144902,0.0,44.31137796,0.0,15.72,15.72,1,10.12,6,13.2,5,8,2009,5,8,2016,5,8,2009,6,8,2015,0
13479,0,1301,1477.35,1301,0.0,131.66,0.1152369999999999,0.100123,40.606701,136.76,13.63,13.63,1,162.21,6,19.8,16,9,2009,16,9,2016,16,9,2009,17,9,2015,0
9089,0,0,1362.9,0,0.0,19.6,0.144038,0.0,45.30837756,0.0,11.82,11.82,1,111.33,6,10.35,2,12,2009,2,12,2016,1,11,2015,3,12,2015,0
14840,0,1861,1515.04,1861,0.0,131.76,0.1169,0.1000149999999999,40.606701,183.62,52.8,52.8,1,157.03,6,26.4,18,1,2010,17,2,2016,18,1,2010,18,2,2015,0
30637,5618,0,3177.73,0,0.0,120.04,0.1152369999999999,0.100123,40.606701,0.0,11.04,11.04,2,387.32,6,33.0,7,10,2009,7,10,2016,7,10,2009,9,10,2015,0
12059,0,0,1184.75,0,0.0,121.51,0.114588,0.097701,40.606701,0.0,30.0,30.0,1,154.4,3,15.001,17,12,2012,30,1,2016,17,11,2014,9,2,2015,0
19363,0,0,1287.43,0,0.0,121.13,0.1165089999999999,0.101397,40.606701,0.0,25.8,25.8,1,194.31,4,17.25,15,12,2011,15,12,2016,24,5,2015,16,12,2015,1
102239,0,6732,1205.28,1055,0.0,141.86,0.1152369999999999,0.100123,40.606701,105.59,2.04,2.04,1,193.14,6,47.0,7,4,2010,3,12,2016,3,12,2013,4,12,2015,0
305472,243034,40667,3473.66,0,0.0,17.5,0.141838,0.0,44.31137796,0.0,31.2,31.2,2,324.86,3,13.856,26,2,2013,26,2,2016,17,12,2015,27,2,2015,1
73051,0,4851,385.88,438,0.0,17.77,0.138598,0.0,44.31137796,61.17,26.04,26.04,1,36.51,5,10.392,7,7,2011,27,2,2016,16,12,2015,6,3,2015,0
423351,0,41374,4046.11,3386,0.0,131.75,0.1151819999999999,0.098841,40.606701,332.63,22.29,22.29,2,477.91,4,21.0,23,5,2012,23,5,2016,29,4,2015,29,5,2015,0
11683,0,1286,1273.54,1286,0.0,131.42,0.11634,0.099998,40.606701,135.04,17.55,17.55,1,148.17,4,16.5,6,7,2012,6,7,2016,17,6,2015,9,7,2015,0
25783,0,0,3082.84,0,0.0,15.31,0.1646369999999999,0.087381,44.31137796,0.0,22.95,22.95,1,277.75,3,13.856,31,5,2013,31,5,2016,1,11,2015,2,6,2015,0
19381,0,0,2855.21,0,0.0,15.96,0.142819,0.0,44.31137796,0.0,17.22,17.22,1,239.51,4,10.392,10,5,2012,9,5,2016,10,5,2012,11,5,2015,0
6430,0,832,669.35,832,0.0,132.15,0.114603,0.098261,40.606701,81.13,23.38,23.38,1,74.74,5,17.25,14,7,2011,14,7,2016,20,6,2015,15,7,2015,0
40,0,0,6.02,0,0.0,1.08,0.146348,0.0,46.30537836,0.0,21.64,21.64,1,0.54,6,10.392,20,10,2009,20,10,2016,20,10,2009,23,10,2015,0
17568,0,2253,254.83,318,0.0,16.18,0.144963,0.0,44.31137796,46.7,26.04,26.04,1,27.31,4,10.392,10,1,2012,10,1,2017,18,11,2015,11,1,2016,0
50181,0,0,5060.3,0,0.0,92.71,0.111595,0.095252,40.606701,0.0,62.58,62.58,1,551.62,4,70.0,26,3,2012,26,3,2016,22,5,2015,29,3,2015,0
2720,0,0,399.76,0,0.0,20.76,0.146348,0.0,46.30537836,0.0,27.44,27.44,1,47.09,5,13.2,27,4,2011,23,10,2016,27,4,2011,25,10,2015,0
10521,0,0,1572.5,0,0.0,16.37,0.144902,0.0,44.31137796,0.0,22.95,22.95,1,139.55,7,13.856,1,5,2009,1,5,2016,1,5,2009,2,5,2015,0
6788,0,873,643.79,873,0.0,147.42,0.1169099999999999,0.100572,40.606701,80.41,29.85,29.85,1,79.87,4,16.5,28,5,2012,28,5,2016,28,5,2012,29,5,2015,0
2501,0,0,287.81,0,0.0,0.0,0.144038,0.0,46.30537836,0.0,27.28,27.28,1,21.84,3,13.856,6,12,2012,6,12,2016,1,11,2015,7,12,2015,0
2532,0,228,325.36,228,0.0,18.08,0.165214,0.087961,44.31137796,29.15,24.42,24.42,1,27.55,6,13.2,6,5,2010,6,5,2016,6,5,2010,14,5,2015,0
13875,0,2404,789.74,1053,0.0,18.52,0.146694,0.0,44.31137796,155.86,26.82,26.82,1,76.95,4,13.0,9,4,2012,9,4,2016,9,4,2012,12,4,2015,0
4717,0,0,708.59,0,0.0,18.47,0.144039,0.0,45.80687796,0.0,23.36,23.36,1,58.55,3,15.0,17,12,2012,17,12,2016,1,11,2015,18,12,2015,0
896857,0,113068,2930.63,5495,0.0,17.98,0.161454,0.084198,44.31137796,605.5,22.95,22.95,1,224.4,4,13.85,1,5,2012,1,5,2016,1,5,2012,2,5,2015,0
925,0,151,95.25,151,0.0,131.05,0.1152369999999999,0.100123,41.27136420000001,15.65,47.57,47.57,1,8.93,5,23.1,24,9,2010,24,9,2016,24,9,2010,25,9,2015,0
15910,0,1064,1597.92,1064,0.0,119.42,0.1157609999999999,0.099419,40.606701,106.78,18.54,18.54,1,198.01,6,17.5,7,5,2010,7,5,2016,30,4,2015,11,5,2015,1
7355,0,0,1095.53,0,0.0,18.28,0.143459,0.0,45.30837756,0.0,15.12,15.12,1,83.1,3,13.2,6,12,2012,6,12,2016,30,10,2015,7,12,2015,0
88807,0,4856,3040.6,2476,0.0,141.93,0.1169,0.1000149999999999,40.606701,228.44,74.88,74.88,1,359.69,6,50.0,1,2,2010,1,2,2016,1,2,2010,2,2,2015,0
30901,0,0,385.22,0,0.0,15.53,0.142648,0.0,44.31137796,0.0,26.04,26.04,1,37.61,4,10.392,1,2,2012,1,2,2016,16,12,2015,2,2,2015,0
23673,0,0,2378.2,0,0.0,117.53,0.114782,0.099665,40.606701,0.0,4.77,4.77,1,328.69,4,25.0,8,11,2011,8,11,2016,1,11,2015,9,11,2015,1
2533,0,456,345.29,456,30.0,131.39,0.161936,0.1363359999999999,41.1052014,66.5,70.12,70.12,1,17.04,3,19.8,8,3,2013,23,4,2016,23,4,2015,18,9,2014,1
52998,0,3538,5443.39,3538,0.0,0.0,0.115174,0.098837,40.606701,344.59,30.23,30.23,1,508.05,10,63.0,7,7,2006,7,7,2016,7,7,2006,9,7,2015,0
40956,0,3889,4168.36,3889,0.0,130.32,0.1186359999999999,0.10175,40.606701,388.47,23.19,23.19,1,498.51,3,17.13,2,3,2013,2,3,2016,10,12,2013,9,3,2015,0
14378,0,0,2181.72,0,0.0,38.86,0.1646369999999999,0.087381,44.31137796,0.0,20.2,20.2,1,161.04,4,13.856,4,6,2012,4,6,2016,4,6,2012,23,6,2015,0
6207104,41532,558120,1401.7,0,0.0,13.76,0.161165,0.083909,44.31137796,0.0,13.98,13.98,2,108.16,5,13.164,21,2,2011,21,8,2016,21,2,2011,22,8,2015,0
221806,0,27864,3671.89,4530,0.0,16.2,0.1640569999999999,0.0868029999999999,44.31137796,506.7,14.52,14.52,1,290.83,6,11.5,1,7,2010,1,7,2016,1,7,2010,4,7,2015,0
12440,0,0,203.25,0,0.0,17.22,0.1457109999999999,0.0,44.31137796,0.0,19.2,19.2,1,20.69,4,10.392,4,5,2012,4,5,2016,4,5,2012,5,5,2015,0
20459,0,1719,3009.84,1719,0.0,19.68,0.143166,0.0,44.31137796,248.76,11.04,11.04,1,235.64,4,10.392,18,8,2011,18,8,2016,18,8,2011,19,8,2015,1
14050,4312,0,1863.07,0,0.0,16.2,0.142819,0.0,44.31137796,0.0,16.66,16.66,3,152.29,7,13.2,28,7,2009,28,7,2016,28,7,2009,29,7,2015,0
1596,0,274,237.21,274,0.0,18.24,0.144902,0.0,44.31137796,40.03,19.11,19.11,1,22.42,7,10.35,25,5,2009,25,5,2016,25,5,2009,31,5,2015,0
9620,0,0,1451.32,0,0.0,0.0,0.147506,0.0,45.30837756,0.0,14.1,14.1,1,148.47,5,11.0,15,11,2010,15,11,2016,15,11,2010,17,11,2015,0
5708,0,468,863.76,468,0.0,13.78,0.146694,0.0,44.31137796,69.38,31.64,31.64,1,91.81,4,13.856,12,3,2012,12,3,2016,28,6,2014,18,3,2015,0
37023,2939,0,3990.46,0,0.0,16.17,0.165022,0.08638,44.31137796,0.0,3.56,3.56,3,309.87,6,13.2,16,12,2009,16,12,2016,16,12,2009,17,12,2015,0
52276,0,0,7719.76,0,0.0,15.98,0.143166,0.0,44.31137796,0.0,16.66,16.66,1,666.0,7,13.2,1,7,2009,1,7,2016,1,7,2009,4,7,2015,0
655,276,97,62.85,97,0.0,131.05,0.1169,0.1000149999999999,40.606701,9.21,57.72,57.72,2,7.44,3,23.1,15,2,2013,15,2,2016,15,2,2013,16,2,2015,0
3505,0,0,520.29,0,0.0,18.37,0.141666,0.0,44.31137796,0.0,10.08,10.08,1,43.91,4,10.39,3,9,2011,3,9,2016,12,7,2015,4,9,2015,0
43484,0,6504,4542.55,6504,0.0,134.22,0.1186359999999999,0.10175,40.606701,666.32,25.44,25.44,1,544.85,6,17.0,18,2,2010,18,2,2016,5,2,2015,23,2,2015,0
17083,0,0,1192.2,0,0.0,16.48,0.146348,0.0,45.30837756,0.0,16.92,16.92,1,114.09,6,13.2,9,11,2009,9,11,2016,9,11,2009,10,11,2015,0
8116,0,968,822.29,968,0.0,131.38,0.1151819999999999,0.098841,40.606701,93.64,31.32,31.32,1,97.4,6,19.8,4,6,2010,4,6,2016,22,5,2015,14,6,2015,0
2858,0,0,425.98,0,0.0,19.44,0.142822,0.0,44.31137796,0.0,14.64,14.64,1,38.39,5,10.392,6,7,2011,6,7,2016,23,5,2015,9,7,2015,0
2483,0,0,370.94,0,0.0,16.73,0.142881,0.0,45.80687796,0.0,17.13,17.13,1,30.77,6,10.39,3,11,2009,3,11,2016,19,9,2015,4,11,2015,0
3041,0,0,385.36,0,0.0,16.24,0.142819,0.0,44.31137796,0.0,25.56,25.56,1,41.29,6,13.856,17,12,2009,20,5,2016,12,5,2015,31,12,2014,0
2620,0,0,393.52,0,0.0,15.76,0.1457109999999999,0.0,44.31137796,0.0,16.92,16.92,1,39.27,5,10.392,15,6,2011,15,6,2016,15,6,2011,23,6,2015,0
24688,0,0,3654.71,0,0.0,16.25,0.1446309999999999,0.0,44.31137796,0.0,23.4,23.4,1,292.33,3,10.392,7,6,2013,11,2,2016,2,1,2015,4,8,2014,1
58441,0,0,8668.74,0,0.0,16.49,0.142417,0.0,44.31137796,0.0,29.76,29.76,1,823.89,6,13.2,1,2,2010,1,2,2016,15,12,2015,2,2,2015,0
2015,0,0,302.59,0,0.0,17.48,0.1458839999999999,0.0,44.31137796,0.0,28.5,28.5,1,29.53,5,13.8,12,4,2011,12,4,2016,12,4,2011,13,4,2015,0
37475,0,0,2486.11,0,0.0,14.96,0.141838,0.0,44.31137796,0.0,23.4,23.4,1,245.07,6,10.392,14,1,2010,15,2,2016,17,12,2015,16,2,2015,1
6008,0,1060,3752.73,0,0.0,0.0,0.1646369999999999,0.087381,44.31137796,319.08,12.72,12.72,1,262.75,5,12.0,24,8,2010,23,8,2016,24,8,2010,24,8,2015,0
1934,0,0,290.48,0,0.0,19.29,0.146348,0.0,46.30537836,0.0,21.09,21.09,1,27.46,5,10.392,16,11,2010,16,11,2016,16,11,2010,17,11,2015,0
8020,0,0,1189.47,0,0.0,17.39,0.144152,0.0,44.31137796,0.0,26.04,26.04,1,112.12,5,10.392,19,4,2011,19,4,2016,9,3,2015,21,4,2015,1
6523,0,338,653.15,338,0.0,132.49,0.1152369999999999,0.100123,40.9390266,32.6,24.04,24.04,1,84.19,6,18.0,1,10,2009,1,10,2016,1,10,2009,2,10,2015,0
6207104,41532,558120,85.01,62,0.0,0.0,0.115174,0.098837,40.606701,6.31,17.56,17.56,2,11.93,5,26.3,4,3,2011,18,10,2016,18,10,2013,19,10,2015,0
77895,23921,8789,7752.89,8789,0.0,131.47,0.113323,0.096984,40.606701,848.4,26.1,26.1,2,622.09,11,38.0,13,5,2005,13,5,2016,13,5,2005,23,5,2015,0
61879,0,4975,6608.91,4975,0.0,147.3,0.115744,0.098858,40.606701,493.77,24.24,24.24,1,532.71,4,24.24,3,2,2012,6,2,2016,25,6,2014,9,2,2015,0
29760,0,2160,3068.79,2160,0.0,0.0,0.1169,0.1000149999999999,40.606701,213.68,69.24,69.24,1,323.36,4,46.2,29,2,2012,2,2,2016,29,2,2012,9,2,2015,0
4413,0,758,661.62,758,0.0,19.16,0.1457109999999999,0.0,44.31137796,111.88,21.52,21.52,1,68.48,5,13.2,30,6,2011,30,6,2016,30,6,2011,4,7,2015,0
34798,0,3738,3586.39,3738,0.0,253.15,0.1169099999999999,0.100572,40.606701,369.94,41.78,41.78,1,409.67,6,34.64,1,4,2010,1,4,2016,9,1,2015,4,4,2015,0
20807,0,3372,2093.95,3372,0.0,118.61,0.118066,0.101176,40.606701,325.88,41.52,41.52,1,291.04,3,27.713,25,1,2013,25,1,2017,16,12,2015,26,1,2016,0
5463,34405,780,822.38,780,0.0,10.02,0.146694,0.0,44.31137796,115.24,28.8,28.8,2,80.76,6,11.5,29,1,2010,29,1,2016,29,1,2010,9,2,2015,0
16126,0,0,2385.63,0,0.0,6.85,0.1446309999999999,0.0,44.31137796,0.0,6.42,6.42,1,194.52,6,13.8,27,11,2009,27,11,2016,27,11,2009,29,11,2015,0
6750,0,1423,860.42,1423,0.0,37.55,0.162905,0.085006,44.31137796,182.55,34.68,34.68,1,81.92,6,13.856,8,2,2010,8,2,2016,15,12,2015,9,2,2015,0
17295,0,0,2677.15,0,0.0,16.22,0.145137,0.0,44.31137796,0.0,20.2,20.2,1,167.78,4,13.856,11,6,2012,11,6,2016,29,4,2015,14,6,2015,0
803018,0,67273,2552.8,55,0.0,131.33,0.1169099999999999,0.100572,40.606701,5.24,18.12,18.12,1,317.9,6,19.8,1,6,2010,1,6,2016,1,6,2010,14,6,2015,0
25889,0,927,2088.17,927,30.0,0.0,0.199224,0.0,45.80687796,138.56,37.86,37.86,1,151.07,4,13.85,13,4,2012,8,4,2016,8,4,2015,14,4,2014,0
193849,0,6678,1999.71,0,0.0,18.22,0.143166,0.0,44.31137796,0.0,31.2,31.2,1,273.59,4,13.856,10,10,2011,10,10,2016,26,8,2014,11,10,2015,1
7899,0,0,632.3,0,0.0,133.03,0.1169099999999999,0.100572,40.606701,0.0,35.85,35.85,1,96.04,6,19.8,31,5,2010,31,5,2016,31,5,2010,4,6,2015,0
5027,0,0,634.33,0,0.0,21.21,0.162461,0.083816,45.80687796,0.0,21.46,21.46,1,29.57,6,13.8,2,12,2009,2,12,2016,1,11,2015,3,12,2015,0
14042,0,1343,853.04,551,0.0,18.42,0.146348,0.0,45.80687796,81.38,21.8,21.8,1,81.52,6,12.5,21,10,2009,21,10,2016,21,10,2009,23,10,2015,0
81850,150006,12143,7469.65,12143,0.0,135.73,0.110314,0.093976,40.606701,1089.43,23.66,23.66,2,719.08,6,26.4,23,3,2010,6,3,2016,18,10,2013,17,12,2014,0
11938,0,0,598.55,0,0.0,16.6,0.146694,0.0,44.31137796,0.0,23.76,23.76,1,60.44,4,10.392,27,3,2012,27,3,2016,30,10,2013,29,3,2015,0
1639,0,0,248.93,0,0.0,1.1,0.146694,0.0,44.31137796,0.0,30.22,30.22,1,25.1,6,13.2,25,3,2010,25,3,2016,25,3,2010,26,3,2015,0
57879,280354,5814,1.36,0,0.0,0.0,0.11727,0.100879,40.728885,0.06,203.96,203.96,2,0.0,4,98.0,30,4,2012,30,4,2016,30,4,2012,1,5,2015,1
5712,0,450,1049.54,450,0.0,17.77,0.147506,0.0,45.80687796,67.23,18.12,18.12,1,82.53,4,10.392,11,6,2012,25,10,2016,23,10,2014,29,10,2015,0
3926060,1959386,469210,366.48,0,0.0,14.08,0.147506,0.0,46.30537836,0.0,28.76,28.76,2,43.71,4,13.856,22,10,2011,22,10,2016,22,10,2011,23,10,2015,0
140454,0,6691,6048.74,4247,0.0,131.01,0.113323,0.096984,40.606701,423.3,7.44,7.44,1,530.94,12,19.8,22,8,2003,22,8,2016,22,8,2003,24,8,2015,0
0,0,0,0.0,0,0.0,364.98,0.092453,0.086393,59.17346796,0.0,0.48,0.48,1,0.0,8,260.0,1,7,2008,31,12,2016,1,7,2008,1,1,2016,0
8371,0,772,794.43,719,0.0,18.3,0.146694,0.0,44.31137796,106.74,27.32,27.32,1,82.31,4,13.2,17,4,2012,17,4,2016,17,4,2012,19,4,2015,0
8303,0,593,859.64,593,0.0,81.16,0.118076,0.101734,40.606701,59.95,40.18,40.18,1,111.08,4,19.71,21,4,2012,21,4,2016,14,4,2015,22,4,2015,0
7214,0,1107,602.82,542,0.0,16.18,0.143459,0.0,45.80687796,78.31,16.14,16.14,1,64.56,3,10.392,11,12,2012,11,12,2016,30,10,2015,14,12,2015,0
2166,0,0,326.8,0,0.0,15.97,0.147506,0.0,46.30537836,0.0,21.09,21.09,1,32.81,4,10.392,30,11,2011,30,11,2016,30,11,2011,1,12,2015,0
15662,0,5247,0.0,1866,0.0,0.0,0.0006,0.0,0.0,0.0,32.96,32.96,2,86.52,8,19.8,11,7,2008,30,6,2016,11,7,2008,4,7,2015,0
100955,0,14682,142.59,115,0.0,128.91,0.115174,0.098837,40.606701,11.32,31.16,31.16,1,15.79,4,19.72,5,6,2012,5,6,2016,5,6,2012,23,6,2015,0
42589,0,902,2182.32,0,0.0,16.18,0.146348,0.0,45.30837756,0.0,16.8,16.8,1,189.13,4,13.856,15,11,2011,15,11,2016,28,6,2014,18,11,2015,0
52572,0,1366,5183.6,1366,0.0,407.97,0.115174,0.098837,40.606701,132.04,43.82,43.82,1,473.92,4,55.5,1,4,2012,1,4,2016,1,4,2012,2,4,2015,0
5858,0,0,885.31,0,0.0,0.0,0.146694,0.0,44.31137796,0.0,27.6,27.6,1,92.86,4,11.0,21,3,2012,21,3,2016,27,6,2014,23,3,2015,1
9107,6629,0,710.08,0,0.0,120.78,0.1169099999999999,0.100572,40.606701,0.0,30.58,30.58,4,76.93,3,15.01,8,4,2013,8,4,2016,8,4,2013,12,4,2015,0
759820,0,102375,9295.19,15194,0.0,43.42,0.1620329999999999,0.084138,44.31137796,1579.13,25.68,25.68,1,808.84,4,11.4,1,2,2012,1,2,2016,1,2,2012,2,2,2015,0
1856956,41883,164355,7301.15,8402,0.0,16.23,0.1640569999999999,0.0868029999999999,44.31137796,963.4,24.0,24.0,2,568.88,5,14.5,12,5,2011,11,5,2016,12,5,2011,14,5,2015,0
881,0,0,132.78,0,0.0,17.23,0.147506,0.0,46.30537836,0.0,28.02,28.02,1,13.45,5,13.856,19,11,2010,19,11,2016,19,11,2010,20,11,2015,1
4040,1073,0,608.08,0,0.0,17.05,0.147506,0.0,45.80687796,0.0,21.78,21.78,2,59.32,4,13.2,29,11,2011,29,11,2016,29,11,2011,30,11,2015,0
100348,52150,5184,5144.17,5184,0.0,130.68,0.1128599999999999,0.096521,40.606701,497.62,24.9,24.9,4,444.54,3,31.5,4,12,2012,21,4,2016,21,4,2014,22,4,2015,0
4725,6590,359,681.77,359,0.0,18.27,0.140621,0.0,44.31137796,51.16,7.8,7.8,2,48.96,6,10.392,5,1,2010,10,10,2016,10,9,2014,11,10,2015,0
